3801.47;1943.7;20514.63;;318.24;6769.71;7162.94;7103.25;6845.99;6578.17;7158.11;6903.24;6520.61
3458.92;1776.69;20985.38;;439.11;6799.47;7207.75;7149.08;6874.1;6636.75;7248.66;6999.08;6576.62
3551.81;1935.48;20634.76;;561.83;6774.61;7181.43;7123.18;6851.73;6596.87;7191.62;6937.8;6538.41
3537.58;1934.42;20512.64;;570.29;6773.15;7172.6;7122.62;6848.95;6588.41;7189.24;6934.85;6531.13
3560.49;1942.65;20152.27;;568.18;6761.76;7161.94;7111.98;6839.61;6573.32;7168.9;6912.42;6514.41
3530.71;1928.04;20424.9;;565.68;6788.71;7203.95;7150.98;6867.36;6614.11;7229.98;6976.36;6552.39
3370.09;1862.18;20345.37;;582.44;6778.85;7188.14;7133.39;6859.25;6598.53;7208.01;6951.77;6537.15
3447.47;1896.62;20288;;586.23;6779.28;7184.4;7131.58;6860.36;6595.89;7204.43;6944.4;6535.87
3635.91;1990.06;20140.82;;596.34;6779.45;7172.09;7117.18;6862.08;6588.92;7182.74;6924.04;6528.08
3579.81;1959.16;19856.71;;543.27;6780.72;7163.88;7105.88;6866.44;6586.04;7166.68;6905.68;6524.41
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
3688.27;1971.89;20710.09;;315.28;6788.71;7180.78;7115.02;6866.04;6616.33;7193.02;6940.46;6556.57
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
3525.14;1683.87;19730.72;;0;6737.7;7228.89;7100.05;6820.07;6534.08;7109.55;6940.3;6459.18
3864.66;1842.52;20241.48;;0;6773.91;7237.97;7129.44;6849.64;6558.07;7148.94;6956.55;6489.22
4070.64;1914.73;20210.89;;0;6782.54;7228.88;7139.27;6854.57;6563;7176.66;6965.65;6498.05
4117.33;1937.33;20199.3;;0;6774.43;7222.98;7142.82;6845.61;6558.8;7186.33;6964.3;6496.42
4168.38;1900.31;20169.2;;0.2;6769.9;7219.15;7146.65;6842.94;6559.05;7197.1;6962.83;6498.78
3974.93;1853.67;19888.82;;257.66;6763.15;7215.85;7147.32;6837.33;6550.27;7193.12;6953.26;6491.15
3929.04;1797.52;19977.2;;269.47;6759.45;7206.33;7141.33;6834.33;6545.88;7187.52;6940.66;6487.4
3950.12;1864.86;19919.27;;397.58;6754.23;7199.11;7136.53;6830.6;6543.81;7179.72;6925.87;6486.18
3922.26;1649.4;19903.44;;288.25;6770.59;7206.23;7147.42;6845.99;6567.38;7200.79;6945.33;6508.63
3973.18;1499.03;19769.44;;293.11;6791.23;7220.55;7164.16;6867.32;6594.14;7231.43;6976.63;6534.78
4000.87;1459.13;19704.02;;289.27;6814.61;7247.72;7192.56;6890.14;6624.69;7263.16;7008.26;6564.16
4044.97;1461.71;19814.47;;340.07;6838.27;7267.91;7214.28;6914.19;6657.11;7301.07;7047.16;6595.47
3951.3;1433.55;19615.67;;342.05;6825.1;7244.7;7191.92;6901.58;6643.78;7270.03;7015.16;6581.91
3914.09;1465.6;19643.43;;343.55;6830.19;7255.99;7202.75;6906.48;6652.85;7288.54;7033;6590.82
4038.65;1538.8;19667.22;;341.37;6832.3;7248.64;7195.08;6907.93;6655.95;7283.09;7027.86;6594.68
3943.65;1499.07;20218.18;;306.71;6831.55;7248.44;7195.65;6906.28;6662.28;7294.32;7039.9;6601.61
4023.69;1616.03;20221.27;;344.8;6831.01;7247.21;7197.53;6904.93;6648.32;7276.47;7020.38;6588.74
4036.93;1577.06;20420.65;;353.21;6849.08;7271.27;7219.93;6922.36;6663.71;7312.38;7061.47;6602.9
3970.74;1521.34;20400.82;;358.24;6844.32;7272.39;7226.43;6915.7;6662.54;7314.12;7059.07;6602.65
3981.19;1525.24;20027.17;;364.22;6804.62;7227.21;7176.12;6879.86;6614.05;7247.46;6991.31;6553.81
;;;;;;;;;;;;
3948.3;1581.55;20150.9;;355.53;6799.96;7235.37;7180.43;6874.55;6603.66;7235.85;6977.16;6543.83
4082.45;1692.91;20266.85;;296.95;6804.45;7244.39;7195.38;6877.58;6614.43;7249.66;6991.8;6555.1
3986.68;1688.35;20369.65;;353.23;6814.13;7279.93;7230.83;6887.43;6644.99;7300.34;7046.61;6584.35
3628.23;1630.05;20088.54;;576.52;6803.91;7268.7;7222.73;6876.31;6629.52;7282.17;7028.11;6568.74
3796.4;1584.5;20124.6;;628.92;6804.78;7271.01;7228.69;6875.24;6633.83;7290.46;7035.74;6574.18
3841.27;1571.65;19815.67;;630.51;6785.99;7239.1;7202.29;6856.05;6601.51;7240.76;6984.45;6542.12
4032.93;1567.55;20054.74;;429.2;6806.77;7267.53;7231.32;6875.72;6623.94;7275.64;7020.19;6564.5
4229.1;1592;20233.65;;301.67;6822.48;7290.2;7249.77;6892.4;6640.78;7301.02;7046.82;6581.17
3893.5;1578.74;19743.07;;598.66;6838.24;7299.05;7274.55;6904.62;6667.37;7331.28;7072.21;6606.48
2393.8;769.94;17622.41;;0;6794.59;7236.49;7179.53;6871.4;6598.17;7198.66;6950.05;6528.74
2535.56;887.64;18203.97;;0;6788.03;7187.3;7154.68;6858.5;6579.99;7154.24;6894.81;6513.52
3551.1;1303.69;19838.57;;172.74;6821.62;7264.79;7215.03;6895.97;6649.11;7264.68;7015.64;6583.53
3878.45;1462.43;20297.17;;285.59;6838.37;7280.63;7232.27;6912.88;6669.93;7295.44;7045.66;6605.93
3980.49;1497.89;20368.59;;282.26;6840.22;7275.1;7225.18;6914.31;6669.22;7292.78;7043.59;6604.8
3932.77;1480.66;20482.92;;280.95;6848.76;7283.43;7230.82;6922.21;6678.37;7310.97;7063.19;6614.97
3890.22;1466.89;20518.86;;282.28;6853.61;7280.46;7229.72;6926.53;6683.94;7315.36;7066.78;6620.29
3826.41;1443.92;20735.65;;282.81;6857.1;7283.67;7227.18;6931.23;6693.64;7326.07;7081.14;6628.42
3850.12;1451.79;20603.74;;282.95;6851.08;7265.65;7211.24;6923.08;6685.12;7301.12;7053.02;6621.19
3959.19;1491.73;20433.09;;286.61;6842.74;7265.95;7214.47;6914.75;6677.37;7286.75;7033.9;6614.71
3993.71;1505.86;20636.01;;292.83;6860.81;7307.06;7253.58;6932.06;6705.83;7343.53;7089.34;6643.77
3986.04;1506.57;20478.5;;300.84;6854.06;7296.36;7243.31;6924.74;6690.96;7331.9;7073.73;6630.94
3990.29;1512.11;20560.48;;315.54;6853.32;7313.75;7259.9;6924.32;6702.31;7354.74;7092.76;6643.35
3902.64;1488.61;20617.47;;332.96;6860.2;7316.89;7264.03;6930.04;6707.81;7360.86;7104.37;6647.67
3703.49;1484.05;20506.47;;514.82;6828.41;7267.24;7213.57;6901.88;6657;7317.45;7062.57;6596.14
3945.49;1510.7;20362.85;;354.2;6850.33;7298.16;7254.88;6918.21;6679.08;7328.42;7075.97;6618.83
3934.24;1509.12;20415.22;;362.07;6846.83;7305.71;7262.97;6916.28;6682.75;7338.67;7089.24;6621.23
3951.59;1471.21;20586.77;;370.38;6857.1;7328.76;7291.33;6925.77;6702.88;7375.14;7128.44;6639.02
3944.91;1429.8;20470.48;;344.56;6848.25;7318.56;7278.14;6916.6;6694.38;7360.88;7112.11;6631.53
3976.32;1440.99;20334.77;;349.93;6834.94;7299.98;7261.09;6903.45;6674.48;7337.16;7085.37;6612.6
4092.78;1479.91;20080.96;;350.84;6820.63;7271.93;7236.26;6889.83;6645.92;7299.93;7049.07;6584.66
4121.94;1507.07;20424.73;;354.95;6837.77;7297.22;7264.71;6905.51;6662.86;7326.72;7077.16;6601.18
4050.16;1485.05;20731.19;;358.66;6858.84;7328.29;7292.44;6926.86;6687.68;7368.93;7119.24;6625.74
4046.7;1485.48;20708.56;;360.09;6857.41;7323.24;7288.65;6925.62;6686.54;7364.26;7114.38;6624
4041.71;1494.41;20881.98;;358.88;6863.64;7339.17;7300.65;6932.24;6701.47;7389.11;7137.62;6640.39
4008.25;1530.95;20937.88;;348.5;6874.21;7340.21;7300.11;6943.92;6711.27;7393.55;7144.19;6647.82
3937.02;1510.18;20616.6;;360.18;6850.3;7305.29;7259.46;6922.43;6679.33;7337.75;7084.46;6617.18
3975.81;1526.25;20509.97;;367.25;6845.95;7289.41;7245.07;6918.69;6674.37;7317.65;7064.11;6611.43
3904.51;1499.82;20293.25;;365.31;6844.64;7277.48;7231.64;6917.42;6672.57;7293.85;7040.08;6609.12
4003.7;1534.55;20517.48;;365.84;6847.52;7278.73;7231.86;6920.51;6692.14;7295.83;7043.4;6628.16
3878.68;1488.36;20912.79;;361.66;6875.96;7320.49;7264.36;6948.35;6727.95;7365.27;7115;6663.43
3940.41;1512.52;20936.45;;363.63;6881.32;7324.95;7267.52;6953.83;6727.89;7381.31;7129.59;6664.56
3954.42;1512.97;20883.85;;351.73;6880.98;7309.21;7250.8;6954.19;6718.45;7364.49;7112.71;6655.78
3966.39;1518.7;21269.07;;357.55;6918.56;7368.37;7311.15;6990.5;6767.26;7440.05;7189.33;6703.87
3973.8;1524.29;20988.47;;365.07;6903.88;7342.27;7287.53;6975.19;6743.52;7397.28;7145.99;6680.77
4018.53;1531.3;20805.1;;342.15;6893.87;7327.79;7274.19;6966.08;6728.47;7376.3;7125.55;6665.73
4027.41;1534.33;20689.79;;344.03;6884.26;7324.71;7268.36;6957.42;6720.99;7366.73;7117.17;6657.09
4045.12;1542.11;20741.08;;344.46;6889.43;7334.04;7275.97;6962.68;6728.37;7371.25;7128;6663.34
3916.42;1496.63;20469.9;;344.76;6853.14;7312.21;7265.6;6921.7;6689.2;7344.61;7087.33;6630.07
4010.56;1535.34;20738.76;;356.6;6890.57;7341.94;7282.85;6962.59;6728.76;7374.37;7130.22;6663.94
4027.95;1532.68;20375.1;;372.55;6862.69;7304.37;7245.89;6937.03;6689.82;7322.8;7075.93;6625.74
4026.4;1529.13;20334.51;;371.19;6856.26;7299.78;7242.46;6929.1;6687.73;7319.92;7070.68;6624.38
4026.55;1524.59;20304.56;;371.82;6851.24;7296.74;7240.45;6924.52;6685.06;7315.14;7063.64;6622.32
4021.02;1506.49;20341.56;;377.36;6854.18;7300.68;7244.51;6926.66;6691.01;7325.68;7074.45;6628.51
3986.31;1493.56;20437.75;;375.43;6853.27;7300.62;7246.58;6925.39;6693.19;7329.09;7075.9;6631.55
4021.01;1483.76;20748.81;;258.36;6879.53;7341.25;7286.26;6949.4;6723.05;7377.79;7123.3;6661.05
3915.64;1499.3;21036.48;;353.4;6898.69;7370.77;7312.68;6969.54;6746.04;7399.35;7148;6681.96
3949.06;1541;21119.67;;365.9;6893.23;7353.01;7299.46;6961.67;6740.67;7386.56;7134.98;6677.11
3949.46;1474.51;21044;;358.8;6890.41;7346.33;7289.43;6961.64;6734.83;7384.56;7132;6671.05
3954.05;1507.43;21065.4;;353.38;6895.87;7354.85;7298.96;6967.23;6744.78;7400.23;7144.67;6681.54
3967.48;1519.47;21082.8;;356.87;6901.94;7345.95;7292.63;6972.35;6748.87;7394.45;7139.25;6685.09
3867.81;1437.11;21069;;332.37;6899.74;7331.53;7277.09;6970.01;6750.17;7372.5;7118.39;6685.52
3648.65;1368.52;20940.17;;338.96;6886.46;7310.15;7253.26;6957.82;6729.32;7343.6;7088.81;6664.72
3628.99;1394.24;20952.14;;339.48;6890.46;7313.59;7257.07;6962.12;6732.15;7349.14;7095.28;6667.11
3581;1382.18;21152.38;;351.36;6905.21;7326.5;7272.06;6974.52;6750.31;7380.13;7126.78;6685.28
3612.38;1372;20827.41;;291.95;6874.86;7285.68;7226.92;6946.3;6715.15;7315;7062.16;6650.17
3676.79;1384;20730.1;;261.73;6861.29;7274.12;7216.81;6933.72;6705.14;7290.45;7038.49;6639.55
3922.43;1455.91;21232.35;;219.77;6903.49;7343.62;7289.86;6972.68;6764.16;7390.5;7139.67;6699.31
4171.67;1464.9;21423.98;;0;6917.55;7363.28;7309.24;6986.05;6783.65;7424.98;7174.21;6719.37
3948.87;1507.62;21343.32;;345.89;6908.3;7359.59;7307.85;6976.29;6775.93;7419.57;7164.82;6712.41
3879.84;1493.47;21507.68;;372.75;6913.79;7375.5;7320.99;6982.33;6787.08;7447.17;7190.73;6724
3607.06;1474.71;21472.98;;592.42;6913.87;7376.45;7322.71;6981.65;6789.19;7443.44;7184.52;6726.82
4048.57;1545.28;20797.96;;348.79;6898.01;7355.11;7295.16;6972.3;6740.15;7391.18;7148.07;6673.88
3816.81;1552.85;21028.91;;606.82;6885.68;7351.15;7294.58;6955.47;6741.65;7388.52;7128.61;6681.79
3770.98;1522.36;20793.95;;660.36;6865.45;7333.17;7280.42;6935.89;6721.5;7361.67;7098.85;6661.73
3872.55;1510.07;20705.14;;647.86;6857.94;7321.39;7266.61;6927.6;6707.3;7349.06;7084.34;6649.23
4054.11;1475.06;20632.24;;370.94;6845.57;7303.03;7254.15;6914.64;6690.28;7326.5;7059.35;6632.75
4086.06;1487.62;20687.49;;374.48;6844.04;7308.25;7258.38;6913.19;6695.1;7336.54;7071.05;6637.84
4175.35;1516.9;20753.24;;375.47;6844.93;7312.93;7265.63;6913.95;6697.63;7348.9;7085.93;6639.8
4040.66;1462.52;20735.77;;345.18;6847.14;7311.23;7268.65;6913.66;6684.69;7340.26;7077.12;6627.27
3831.06;1461.62;20898.98;;364.9;6860.5;7336.55;7291.63;6927.97;6697.16;7358.77;7096.97;6639.03
3968.49;1426.97;20936.62;;169.19;6866.83;7346.66;7299.98;6934.52;6718.43;7369.05;7110.54;6656.66
4227.15;1446.4;20990.2;;0;6872.39;7343.69;7296.21;6940.12;6720.27;7374.05;7114.66;6659.42
4225.92;1445.74;20898.01;;0;6867.61;7330.45;7280.75;6936.68;6708.35;7358.68;7097.3;6648.7
4239.48;1451.29;21029.92;;0;6884.01;7334.74;7287.16;6953.42;6724.52;7374.23;7115;6663.07
4213.6;1442.98;21043.12;;0;6885.13;7328.15;7277.73;6956.9;6727.57;7366.09;7108.16;6664.04
3831.45;1434.63;20692.85;;297.53;6859.36;7281.47;7232.63;6932.9;6685.89;7291.46;7032.53;6622.81
3883.14;1490.57;20732.27;;360.25;6868.38;7286.35;7238.27;6941.98;6697.39;7301.58;7044.79;6633.1
3906.67;1500.37;20754.38;;363.96;6874.26;7286.52;7236.02;6947.59;6704.96;7304.62;7050.93;6641.43
3930.2;1507.87;20559.71;;363.17;6861.56;7258.5;7206.55;6937.05;6685.92;7259.73;7007.72;6620.51
3963.35;1520.45;20482.79;;364.82;6855.1;7245.08;7194.21;6928.35;6678.39;7241.25;6988.95;6614.81
4068.75;1448.85;20549.91;;48.18;6866.04;7259.15;7211.2;6938.36;6700.13;7261.37;7012.43;6634.07
4143.46;1434.08;20629.25;;0;6876.32;7289.57;7238.82;6947.19;6730.62;7295.19;7048.86;6663.45
4252.78;1417.59;20772.58;;0;6880.12;7309.54;7256.92;6950.73;6744.63;7333.78;7085.39;6678.15
4290.33;1429.36;20851.56;;0;6887.9;7313.35;7266.09;6957.39;6741.49;7357.05;7103.92;6678.04
4277.04;1425.66;21010.73;;0;6899.65;7333.01;7289.51;6965.47;6751.4;7388.56;7133.82;6688.92
3746.79;1537.79;21240.17;;626.99;6902.28;7370.87;7319.53;6970.65;6768;7417.65;7156.8;6706.69
4057.82;1438.17;20894.3;;176.81;6888.42;7338.62;7291.29;6957.9;6727.75;7382.32;7128.88;6665.88
3975.36;1487.59;20921.71;;369.21;6887.64;7345.53;7297.71;6956.85;6732.14;7389.89;7136.86;6670.22
3880.39;1457.67;20705.41;;373.25;6862.33;7323.28;7270.55;6933.2;6708.35;7354.95;7099.31;6646.79
2375.73;855.31;17401.03;;127.27;6831.15;7263.01;7212.87;6905.36;6652.07;7241.43;6988.69;6582.28
4099.33;1565.72;20667.25;;373.13;6866.44;7318.08;7272.07;6935.74;6711.43;7350.47;7096.95;6649.53
4133.46;1587.33;20719.62;;384.82;6872.13;7326.84;7281.32;6941.97;6718.4;7362.17;7109.57;6656.56
4115;1575.85;19981.46;;375.91;6866.52;7327.45;7295.46;6931.6;6720.64;7367.65;7106.2;6660.8
3531.3;1386.66;19720.42;;7.25;6892.58;7366.58;7294.73;6967.06;6704.46;7334.96;7107.41;6636.86
3692.14;1386.49;20761.07;;267.6;6878.56;7340.6;7276.3;6950.44;6704.65;7333.04;7099.16;6637.74
4018.21;1495.78;20899.26;;377.19;6889.05;7344.99;7289.24;6957.78;6718.51;7349.72;7107.16;6654.28
4016.21;1465.27;20801.13;;379.3;6880.04;7334.4;7279.07;6950.29;6708.07;7337.27;7089.46;6645.42
4035.04;1470.82;20516.83;;379.05;6879.59;7315.45;7262.74;6950.31;6700.27;7311.27;7061.52;6636.29
3969.79;1450.22;21054.55;;379.8;6905.86;7340.71;7284.1;6975.24;6737.84;7360.67;7113.49;6674.13
3844.08;1408.71;21199.37;;383.74;6911.53;7338.89;7287.26;6980.36;6746.96;7373.88;7126.9;6682.6
3900.24;1428.3;21193.07;;382.15;6909.51;7337.29;7280.69;6980;6744.96;7372.1;7125.11;6680.4
4006.29;1499.2;20903.25;;382.96;6892.21;7306.92;7256.05;6964.83;6722.34;7332.84;7082.87;6657.81
3789.27;1391.42;21105.49;;390.47;6907.41;7326.38;7272.79;6979.77;6746.33;7369.38;7120.19;6680.61
3763.86;1410.57;20935.62;;344.54;6913.17;7331.14;7278.53;6984.29;6748.68;7366.15;7118.02;6683.06
3592.96;1361.34;19944.39;;277.14;6883.62;7292.11;7236.38;6958.25;6709.86;7306.43;7056.04;6644.24
3859.87;1464.09;21171.43;;389.93;6916.79;7331.1;7277.67;6988.12;6750.37;7365.23;7118.34;6685.64
3856.57;1459.42;21144.43;;389.34;6916.43;7327.8;7274.94;6987.06;6752.11;7366.12;7119.67;6686.91
4014.1;1504.69;20675.5;;394.7;6890.38;7299.46;7248.31;6962.6;6712.97;7318.13;7068.72;6649.12
3988.64;1462.57;20845.59;;396.56;6893.81;7301.76;7254.62;6964.35;6720.72;7329.99;7080.61;6657.16
4212.75;1403.89;21055.55;;0;6902.04;7345.47;7303.69;6968.56;6746.95;7401.24;7146.18;6685.06
4017.62;1463.97;20729.68;;369.57;6882.42;7297.04;7245.75;6953.62;6707.9;7310.21;7062.32;6643.48
4292.27;1430.06;20455.83;;0.07;6870.51;7294.01;7242.74;6943.03;6703.7;7301.72;7051.1;6639.68
4364.15;1459.45;20506.12;;20.21;6873.55;7316.93;7261.89;6945.16;6710.23;7334.04;7082.42;6647.09
4163.9;1555.54;20569.85;;395.51;6849.6;7282.58;7229.51;6921.54;6675.85;7282.74;7027.22;6615.22
3977.64;1468.64;20388.65;;395.58;6823.82;7242.86;7192.39;6895.89;6638.32;7234.66;6977.18;6578.43
3865.18;1383.82;20616.82;;395.28;6841.81;7271.53;7220.04;6912.29;6668.84;7286.11;7030.46;6608.02
3947.41;1448.04;20685.89;;398.01;6857.54;7297.05;7246.56;6928.68;6670.62;7296.98;7042.99;6609.88
3892.19;1430.05;20546.38;;411.15;6848.85;7284.07;7238.7;6918.99;6653.95;7273.57;7015.95;6593.44
3885.87;1382.25;20444.67;;370.42;6839.69;7258.78;7213.58;6909.56;6633.89;7239.78;6981.89;6573.62
3899.61;1346.54;20080.75;;248.77;6838.82;7247.2;7198.72;6910.03;6624.85;7219.3;6963.88;6562.8
3870.12;1337.43;20173.71;;248.51;6850.91;7257.95;7209.53;6923.24;6642.77;7231.91;6974.88;6579.2
3884.85;1343.97;20142.36;;259.59;6849.69;7249.96;7203.14;6921.83;6640.33;7218.42;6961.23;6576.33
3828.91;1367.84;20311.93;;388.84;6848.76;7242.73;7192.74;6922.42;6639.64;7208.41;6951.76;6575.3
3807.7;1364.71;20476.98;;394.7;6864.7;7252.71;7203.53;6938.82;6666.81;7236.79;6982.82;6601.21
3760.29;1370.78;20884.4;;393.13;6894.02;7285.82;7234.87;6969.07;6709.5;7295.14;7044.14;6643.44
